# verdadeiro, estimado, distancia, estimulo
50, 74.5494, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_50.wav
80, 85.8798, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_80.wav
40, 45.4506, 0.836275, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_40.wav
50, 71.4592, 0.00882353, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_50.wav
-10, -14.5494, 0.00882353, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-10.wav
-80, -25.1073, 0.267647, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-80.wav
-20, 0.643777, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-20.wav
10, 0.901288, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_10.wav
-80, -25.1073, 0.00490196, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-80.wav
0, -34.3777, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_0.wav
70, 42.103, 0.000980392, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_70.wav
-40, -26.9099, 0.288235, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-40.wav
20, 78.6695, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_20.wav
50, 78.412, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_50.wav
80, 90.515, 0.766667, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_80.wav
10, 36.6953, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_10.wav
-80, -74.2918, 0.828431, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-80.wav
20, 85.1073, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_20.wav
60, 85.3648, 0.000980392, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_60.wav
70, 85.1073, 0.00490196, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_70.wav
50, 85.3648, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_50.wav
-30, -52.1459, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-30.wav
10, 60.1288, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_10.wav
70, 17.6395, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_70.wav
40, 69.6567, 0.592157, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_40.wav
30, 69.3991, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_30.wav
0, 16.867, 0.634314, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_0.wav
-10, -2.18884, 0.786275, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-10.wav
-40, -1.93133, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-40.wav
-10, -2.18884, 0.387255, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-10.wav
-20, -11.4592, 0.736275, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-20.wav
20, 73.7768, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_20.wav
80, 92.8326, 0, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_80.wav
30, 79.9571, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_30.wav
80, 87.1674, 0.239216, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_80.wav
20, 19.6996, 0.000980392, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_20.wav
10, 44.1631, 0.681373, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_10.wav
50, 88.4549, 0.000980392, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_50.wav
-10, -80.9871, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-10.wav
50, 59.6137, 0.296078, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_50.wav
-10, -76.0944, 0.00490196, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-10.wav
-70, -76.3519, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-70.wav
-30, -37.9828, 0.885294, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-30.wav
-20, -90.515, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-20.wav
60, 105.451, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_60.wav
-40, -36.4378, 0.855882, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-40.wav
0, 10.6867, 0.439216, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_0.wav
-60, -47.7682, 0.970588, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-60.wav
-20, -48.0258, 0.971569, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-20.wav
-50, -90.515, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-50.wav
-60, -53.4335, 0.809804, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-60.wav
-10, 7.85408, 0.0127451, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-10.wav
10, 42.3605, 0.759804, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_10.wav
-70, -78.6695, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-70.wav
30, 98.4979, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_30.wav
-70, -70.6867, 0.585294, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-70.wav
50, 84.8498, 0.00882353, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_50.wav
70, 79.1845, 0.82451, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_70.wav
-10, -89.485, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-10.wav
-10, -79.6996, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-10.wav
40, 97.2103, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_40.wav
0, 15.3219, 0.886275, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_0.wav
-70, -63.4764, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-70.wav
-20, -4.76395, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-20.wav
60, 90, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_60.wav
-60, -79.4421, 0.000980392, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-60.wav
40, 94.6352, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_40.wav
30, 54.4635, 0.906863, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_30.wav
40, 90, 0.492157, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_40.wav
-30, -43.6481, 0.856863, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-30.wav
20, 88.4549, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_20.wav
-30, 14.5494, 0.000980392, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-30.wav
-30, 0.901288, 0.438235, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-30.wav
50, 69.9142, 0.85, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_50.wav
80, 87.4249, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_80.wav
-40, -74.2918, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-40.wav
-30, -63.2189, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-30.wav
70, -35.9227, 0.000980392, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_70.wav
30, 43.6481, 0, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_30.wav
-60, -44.9356, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-60.wav
30, 61.1588, 0.340196, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_30.wav
-80, -59.3562, 0.340196, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-80.wav
-30, -59.3562, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-30.wav
-80, -31.8026, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-80.wav
-50, -31.2876, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-50.wav
-10, -31.2876, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-10.wav
30, 46.2232, 0.291176, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_30.wav
70, 45.9657, 0.00588235, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_70.wav
70, 45.9657, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_70.wav
-80, 22.7897, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-80.wav
-50, 17.382, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-50.wav
-10, -11.2017, 0.869608, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-10.wav
40, 93.0901, 0.00490196, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_40.wav
30, 61.1588, 0.880392, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_30.wav
40, 61.1588, 0.879412, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_40.wav
