# verdadeiro, estimado, distancia, estimulo
80, 73.9885, 1, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_80.wav
-40, -52.5538, 0.365517, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-40.wav
60, 63.4003, 1, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_60.wav
-20, -67.0158, 0.4, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-20.wav
-50, -74.505, 0.99803, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-50.wav
-50, -73.9885, 0.120197, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-50.wav
30, 95.6815, 0.145813, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_30.wav
60, 76.0545, 0.145813, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_60.wav
80, 75.538, 0.215764, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_80.wav
30, 100.588, 0.00985222, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_30.wav
-50, -84.835, 0.0108374, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-50.wav
0, 10.4591, 0.295567, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_0.wav
30, 42.4821, 0.962562, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_30.wav
80, 85.868, 0.435468, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_80.wav
-30, -76.8293, 0.00197044, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-30.wav
-70, -76.571, 0.995074, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-70.wav
-70, -76.3128, 0.69064, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-70.wav
60, 93.099, 0.391133, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_60.wav
-70, 11.4921, 0.370443, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-70.wav
-10, 11.4921, 0.372414, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-10.wav
30, 47.1306, 0.451232, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_30.wav
10, 78.1205, 0.451232, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_10.wav
-80, 9.42611, 0.173399, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-80.wav
-10, 9.16786, 0.869951, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-10.wav
-60, -56.4275, 0.466995, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-60.wav
-80, -78.637, 0.183251, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-80.wav
40, 90.2582, 0.745813, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_40.wav
40, 89.4835, 0.520197, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_40.wav
-60, -70.6313, 0.165517, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-60.wav
50, 81.4778, 0.826601, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_50.wav
10, 15.8824, -0.00295567, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_10.wav
-80, -65.4663, 0.737931, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-80.wav
-10, -65.4663, 0.376355, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-10.wav
30, 66.241, 0.767488, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_30.wav
-80, -76.8293, 0.155665, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-80.wav
-30, 12.5251, 0.421675, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-30.wav
60, 72.9555, 0.254187, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_60.wav
30, 54.6198, 0.463054, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_30.wav
50, 12.2669, 0.648276, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_50.wav
40, 69.8565, 0.774384, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_40.wav
10, 12.2669, 0.774384, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_10.wav
-30, -68.5653, 0.929064, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-30.wav
10, 10.9756, 0.596059, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_10.wav
-80, -81.4778, 0.168473, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-80.wav
-50, -40.6743, 0.385222, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-50.wav
-80, -78.637, 0.125123, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-80.wav
10, 64.6915, 0.366502, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_10.wav
80, 90.7747, 0.750739, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_80.wav
-40, -52.0373, 0.826601, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-40.wav
0, 14.5911, 0.0492611, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_0.wav
70, 91.5495, 0.195074, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_70.wav
80, 91.5495, 0.207882, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_80.wav
40, 12.7834, 0.0876847, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_40.wav
20, 73.9885, 0.158621, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_20.wav
-20, -15.1076, 0.00197044, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-20.wav
20, 73.7303, 0.539901, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_20.wav
-10, -47.3888, 0.410837, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-10.wav
-10, -71.6643, 0.570443, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-10.wav
-10, -71.6643, 0.651232, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-10.wav
30, 81.2195, 0.308374, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_30.wav
-40, -20.2726, 0.519212, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-40.wav
-60, -80.4448, 0.143842, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-60.wav
-70, -80.703, 1, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-70.wav
-20, -21.5638, 0.996059, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-20.wav
-60, -70.8895, 1, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-60.wav
60, 92.066, 0.385222, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_60.wav
30, 91.5495, 0.390148, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_30.wav
-40, -72.9555, 0.854187, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-40.wav
-40, -72.9555, 0.519212, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-40.wav
40, 83.0273, 0.382266, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_40.wav
50, 83.0273, 0.383251, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_50.wav
70, 82.2525, 0.974384, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_70.wav
-30, -74.7633, 0.46601, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-30.wav
40, 97.4892, 0.205911, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_40.wav
-40, -56.4275, 0.803941, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-40.wav
10, 93.8737, 0.0916256, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_10.wav
10, 93.8737, 0.105419, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_10.wav
30, 20.0143, 0.11133, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_30.wav
10, 20.2726, 0.933005, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_10.wav
80, 91.5495, 0.73202, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_80.wav
0, 18.7231, 0.195074, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_0.wav
70, 18.4648, 0.360591, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_70.wav
80, 82.769, 0.848276, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_80.wav
80, 16.9154, 0.207882, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_80.wav
-30, -83.802, 0.0118227, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-30.wav
-50, -83.802, 0.0118227, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-50.wav
-40, -65.9828, 0.226601, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-40.wav
-80, -74.505, 0.176355, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-80.wav
-50, -74.7633, 0.370443, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-50.wav
80, 99.8135, 0.548768, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_80.wav
-10, 8.39311, 0.727094, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-10.wav
30, 76.3128, 0.470936, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_30.wav
-60, -73.472, 0.282759, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-60.wav
0, -1.42037, 0.000985222, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_0.wav
60, 96.7145, 0.237438, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_60.wav
60, 100.846, 0.160591, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_60.wav
-60, -85.6098, 0.242365, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-60.wav
70, 100.846, 0.186207, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_70.wav
20, 67.5323, 0.761576, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_20.wav
40, 12.2669, 0.546798, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_40.wav
-60, -74.2468, 0.658128, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-60.wav
70, 95.165, 0.567488, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_70.wav
20, 28.5366, 0.37931, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_20.wav
-10, -60.8178, 0.301478, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-10.wav
80, 85.868, 0.850246, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_80.wav
70, 85.6098, 0.521182, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_70.wav
-30, -69.8565, 0.432512, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-30.wav
-20, -69.5983, 0.473892, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-20.wav
-10, -46.0976, 0.907389, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-10.wav
10, -46.3558, 0.555665, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_10.wav
50, 100.846, 0.491626, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_50.wav
60, 14.3329, 0.360591, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_60.wav
-20, 14.3329, 0.533005, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-20.wav
-30, -83.0273, 0.414778, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-30.wav
50, 79.67, 0.99803, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_50.wav
80, 9.68436, 0.264039, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_80.wav
-70, -62.3673, 0.329064, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-70.wav
50, -5.55237, 0.151724, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_50.wav
-50, -80.9613, 0.963547, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-50.wav
10, 14.3329, 0.360591, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_10.wav
20, 14.3329, 0.249261, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_20.wav
-20, 14.3329, 0, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-20.wav
0, 14.5911, 0.30936, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_0.wav
80, 95.165, 0.615764, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_80.wav
20, 48.9383, 0.00591133, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_20.wav
-20, 11.2339, 0.162562, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-20.wav
50, 84.5768, 0.162562, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_50.wav
40, 72.6973, 0.70936, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_40.wav
-40, -62.109, 0.334975, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-40.wav
-70, -91.8077, 0.157635, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-70.wav
