# verdadeiro, estimado, distancia, estimulo, filtro
-45, -38.9552, 0, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 43.791, -0.0019802, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 63.9403, -0.000990099, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 43.2537, -0.0019802, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 43.5224, -0.000990099, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 59.3731, -0.000990099, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -26.0597, -0.000990099, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -45.403, -0.000990099, Pavao2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -63.6716, -0.000990099, Pavao2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 65.5522, -0.0019802, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -65.0149, -0.0019802, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 11.2836, -0.000990099, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 1.07463, -0.000990099, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -44.8657, -0.000990099, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -49.9701, -0.000990099, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -20.9552, -0.0019802, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -42.1791, -0.000990099, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -21.4925, -0.000990099, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 38.9552, -0.000990099, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 30.0896, -0.0019802, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, 3.22388, 0, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 44.0597, -0.0019802, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -16.6567, -0.000990099, Pavao2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 32.7761, -0.000990099, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
