# verdadeiro, estimado, distancia, estimulo, filtro
-90, -32.3789, 0.740594, Sandro2026fev25bcos_burstcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -0.132159, 0.740594, Sandro2026fev25bcos_burstcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -28.4141, 0.738614, Sandro2026fev25bcos_burstcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 32.6432, 0.740594, Sandro2026fev25bcos_burstcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 62.7753, 0.741584, Sandro2026fev25bcos_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 53.2599, 0.740594, Sandro2026fev25bcos_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -25.2423, 0.739604, Sandro2026fev25bcos_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 60.1322, 0.740594, Sandro2026fev25bcos_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 74.6696, 0.740594, Sandro2026fev25bcos_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 72.2907, 0.738614, Sandro2026fev25bcos_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 45.0661, 0.740594, Sandro2026fev25bcos_burstcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 21.8062, 0.739604, Sandro2026fev25bcos_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 90.2643, 0.740594, Sandro2026fev25bcos_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 89.207, 0.740594, Sandro2026fev25bcos_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, 4.88987, 0.737624, Sandro2026fev25bcos_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 67.533, 0.739604, Sandro2026fev25bcos_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 33.9648, 0.740594, Sandro2026fev25bcos_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, 5.4185, 0.739604, Sandro2026fev25bcos_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -1.98238, 0.739604, Sandro2026fev25bcos_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -1.18943, 0.741584, Sandro2026fev25bcos_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 49.2952, 0.739604, Sandro2026fev25bcos_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -31.3216, 0.739604, Sandro2026fev25bcos_burstcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -32.3789, 0.740594, Sandro2026fev25bcos_burstcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 55.3744, 0.738614, Sandro2026fev25bcos_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
