# verdadeiro, estimado, distancia, estimulo
90, 45.0677, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_90.wav
-30, -41.2782, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-30.wav
30, 37.7594, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_30.wav
-75, -27.4737, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-75.wav
30, 41.2782, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_30.wav
-60, -67.8045, -0.0149254, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-60.wav
90, 38.0301, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_90.wav
30, 54.812, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_30.wav
60, 24.7669, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_60.wav
45, 46.1504, -0.0149254, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
-30, -42.3609, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-30.wav
-45, -56.9774, -0.0139303, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-45.wav
-90, -68.0752, -0.0139303, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-90.wav
-30, -29.9098, -0.0139303, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
-60, -48.3158, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-60.wav
60, 24.7669, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_60.wav
90, 44.2556, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_90.wav
0, -8.52632, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_0.wav
0, 14.7519, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_0.wav
15, 30.1805, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
60, 58.8722, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_60.wav
15, 42.3609, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
45, 61.0376, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_45.wav
-30, -18.2707, -0.0109453, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-30.wav
15, 14.7519, -0.0109453, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
60, 38.3008, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_60.wav
