# verdadeiro, estimado, distancia, estimulo, filtro
-60, -50.4624, 0, Pavao2026fev25_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 51.763, 0, Pavao2026fev25_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 50.2023, 0, Pavao2026fev25_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 67.6301, 0.00198216, Pavao2026fev25_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -60.0867, 0.00198216, Pavao2026fev25_burstcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -37.1965, -0.00099108, Pavao2026fev25_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -53.0636, 0.00099108, Pavao2026fev25_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 21.8497, 0, Pavao2026fev25_burstcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -0.260116, 0, Pavao2026fev25_burstcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -47.341, 0, Pavao2026fev25_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 30.1734, 0.00099108, Pavao2026fev25_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 3.3815, 0.00099108, Pavao2026fev25_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
