# verdadeiro, estimado, distancia, estimulo, filtro
-90, -14.4118, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-90.wav, None
75, 84.7059, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_75.wav, None
-15, 15.2941, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -22.6471, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_-90.wav, None
30, 63.2353, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_30.wav, None
75, 86.1765, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_75.wav, None
45, 62.0588, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_45.wav, None
-60, 8.52941, 0, Boris2025dez17_chiado_300_3000_silencio_75db_-60.wav, None
0, 32.3529, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 68.8235, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_60.wav, None
15, 50.5882, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 74.7059, 0, Boris2025dez17_chiado_300_3000_silencio_75db_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -6.76471, 0, Boris2025dez17_chiado_300_3000_silencio_75db_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -7.94118, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-75.wav, None
15, 42.3529, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_15.wav, None
-30, 8.82353, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 67.0588, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_45.wav, None
-75, -2.64706, 0, Boris2025dez17_chiado_300_3000_silencio_75db_-75.wav, None
-15, 16.4706, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 82.9412, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_90.wav, None
-30, 35, 0, Boris2025dez17_chiado_300_3000_silencio_75db_-30.wav, None
60, 66.7647, 0, Boris2025dez17_chiado_300_3000_silencio_75db_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 81.4706, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_60.wav, None
-90, -16.7647, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 45.5882, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 67.6471, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 59.4118, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -18.2353, -0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_-90.wav, None
-30, 6.76471, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 98.5294, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_90.wav, None
-60, 3.23529, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-60.wav, None
-60, 2.35294, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-60.wav, None
0, 22.3529, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 63.5294, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
