# verdadeiro, estimado, distancia, estimulo, filtro
75, 66.7401, 0.304563, Sandro2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -21.2775, 0.456349, Sandro2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 73.348, 0.219246, Sandro2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 75.7269, 0.22123, Sandro2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, 31.5859, 0.619048, Sandro2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -28.4141, 0.710317, Sandro2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -31.3216, 0.708333, Sandro2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -29.4714, 0.280754, Sandro2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 21.2775, 0.667659, Sandro2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -16.2555, 0.766865, Sandro2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -32.6432, 0.555556, Sandro2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -26.0352, 0.556548, Sandro2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 24.978, 0.694444, Sandro2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, 8.32599, 0.816468, Sandro2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 21.8062, 0.814484, Sandro2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 78.8987, 0.332341, Sandro2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 76.5198, 0.693452, Sandro2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -15.1982, 0.140873, Sandro2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 92.6432, 0.399802, Sandro2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 39.5154, 0.651786, Sandro2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 12.5551, 0.735119, Sandro2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 92.9075, 0.0952381, Sandro2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 45.859, 0.849206, Sandro2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 73.8767, 0.384921, Sandro2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 63.0396, 0.799603, Sandro2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
