# verdadeiro, estimado, distancia, estimulo
30, 57.907, 0.0914454, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
-30, 32.5581, 0.119961, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-30.wav
-30, 16.5116, 0.00196657, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-30.wav
0, 34.186, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
0, 33.9535, 0.99705, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_0.wav
-75, -32.5581, 0.536873, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-75.wav
-75, -13.4884, 0.989184, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-75.wav
-60, -45.3488, 0.986234, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-60.wav
-30, 12.5581, 0.986234, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-30.wav
-90, 32.5581, 0.987217, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-90.wav
15, 32.093, 0.987217, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_15.wav
-75, -50.6977, 0.785644, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-75.wav
-45, -3.72093, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-45.wav
45, 90.4651, 0.668633, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_45.wav
-90, -74.186, 0.788594, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-90.wav
-15, 21.8605, 0.79056, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-15.wav
45, 87.4419, 0.785644, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
-75, -64.8837, 0.145526, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-75.wav
30, 67.6744, 0.614553, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_30.wav
-60, -23.7209, 0.774828, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
-45, 35.5814, 0.773845, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-45.wav
-45, -2.7907, 0.775811, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-45.wav
-30, 20.4651, 0.774828, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
-30, 20.6977, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-30.wav
75, 95.814, 0.79351, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_75.wav
15, 45.5814, 0.47296, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
30, 60.2326, 0.47296, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
-15, 22.5581, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-15.wav
15, 45.814, 0.996067, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
