# verdadeiro, estimado, distancia, estimulo, filtro
-45, -46.6071, 0, Boris2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 10.1786, 0, Boris2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -15.8036, -0.00099108, Boris2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -2.67857, 0.00099108, Boris2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 19.5536, 0, Boris2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 42.0536, -0.00198216, Boris2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 84.1071, 0, Boris2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -36.4286, -0.00198216, Boris2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -36.9643, 0, Boris2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -66.1607, 0, Boris2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 11.7857, -0.00099108, Boris2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -39.375, -0.00099108, Boris2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 40.4464, 0, Boris2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -21.4286, 0, Boris2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 39.375, -0.00099108, Boris2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 84.1071, 0.00099108, Boris2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, 36.6964, -0.00198216, Boris2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 51.6964, 0, Boris2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -1.07143, 0, Boris2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 14.4643, -0.00099108, Boris2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -16.6071, 0, Boris2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -40.7143, 0, Boris2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 31.875, 0, Boris2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 78.4821, -0.00099108, Boris2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 34.0179, 0, Boris2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 32.4107, 0, Boris2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 79.0179, -0.00198216, Boris2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 22.2321, -0.00099108, Boris2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 22.2321, -0.00099108, Boris2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
