# verdadeiro, estimado, distancia, estimulo, filtro
-15, -24.5455, 0.000988142, Gabriel2026fev25ccos_contcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -89.7361, 0.00197628, Gabriel2026fev25ccos_contcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 60.4399, 0, Gabriel2026fev25ccos_contcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 59.6481, 0.000988142, Gabriel2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 86.5689, -0.000988142, Gabriel2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -65.9824, 0.000988142, Gabriel2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 89.2082, 0, Gabriel2026fev25ccos_contcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 48.827, -0.000988142, Gabriel2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 73.3724, -0.000988142, Gabriel2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -38.5337, 0.00197628, Gabriel2026fev25ccos_contcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 67.566, 0.00197628, Gabriel2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 52.7859, 0.00197628, Gabriel2026fev25ccos_contcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -31.6716, 0.000988142, Gabriel2026fev25ccos_contcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 71.261, 0.000988142, Gabriel2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -31.4076, 0, Gabriel2026fev25ccos_contcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -55.1613, 0.000988142, Gabriel2026fev25ccos_contcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 89.7361, 0.00197628, Gabriel2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -89.7361, 0.000988142, Gabriel2026fev25ccos_contcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 89.2082, 0.000988142, Gabriel2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -26.129, 0.00197628, Gabriel2026fev25ccos_contcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 48.827, 0.000988142, Gabriel2026fev25ccos_contcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -59.912, 0.000988142, Gabriel2026fev25ccos_contcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
