# verdadeiro, estimado, distancia, estimulo
40, -19.2676, 0.307692, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_40.wav
0, -8.3662, 0.208087, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_0.wav
10, 51.9718, 0.393491, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_10.wav
40, 2.53521, 0.470414, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_40.wav
40, 34.7324, 0.329389, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_40.wav
20, -6.84507, 0.653846, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_20.wav
30, 39.5493, 0.719921, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_30.wav
50, 55.7746, 0.986193, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_50.wav
70, 55.7746, 0.986193, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_70.wav
80, 61.0986, 0.598619, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_80.wav
70, 61.3521, 0.713018, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_70.wav
10, 50.7042, 0.0118343, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_10.wav
-40, -91.0141, 0.995069, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-40.wav
0, -41.831, 0.994083, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_0.wav
0, -23.3239, 0.995069, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_0.wav
60, 58.8169, 0.495069, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_60.wav
-40, -72.507, 0.730769, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-40.wav
-30, -102.169, 0.68146, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-30.wav
-50, -78.338, 0.680473, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-50.wav
20, 29.4085, 0.769231, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_20.wav
50, 42.8451, 0.473373, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_50.wav
-30, -69.7183, 0.473373, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-30.wav
80, 54.507, 0.772189, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_80.wav
20, 10.3944, 0.45069, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_20.wav
70, 38.7887, 0.505917, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_70.wav
50, 24.338, 0.86785, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_50.wav
60, 41.3239, 0.622288, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_60.wav
-20, -97.8592, 0.72288, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-20.wav
-40, -88.4789, 0.324458, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-40.wav
60, 42.338, 0.480276, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_60.wav
0, -22.3099, 0.556213, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_0.wav
-50, -92.0282, 0.350099, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-50.wav
80, 41.0704, 0.366864, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_80.wav
20, 40.5634, 0.239645, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_20.wav
70, 47.4085, 0.193294, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_70.wav
-80, -48.9296, 0.0118343, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-80.wav
-70, -99.1268, 0.242604, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-70.wav
80, 45.3803, 0.360947, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_80.wav
80, 2.78873, 0.0364892, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_80.wav
-10, -43.3521, 1.00197, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-10.wav
-20, -99.1268, 0.308679, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-20.wav
10, 38.7887, 0.335306, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_10.wav
20, 41.5775, 0.564103, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_20.wav
30, 51.7183, 0.830375, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_30.wav
-10, 39.0423, 0.846154, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-10.wav
-30, -85.9437, 0.382643, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-30.wav
-80, -97.3521, 0.307692, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-80.wav
50, 61.0986, 0.530572, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_50.wav
60, 33.9718, 0.529586, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_60.wav
-70, -98.1127, 0.712032, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-70.wav
-30, -71.2394, 0.575937, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-30.wav
