# verdadeiro, estimado, distancia, estimulo
-10, 10.0566, 0.972576, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-10.wav
30, 75.9972, 0.594515, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_30.wav
80, 90.7638, 0.462292, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_80.wav
80, 75.9972, 0.538688, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_80.wav
20, 66.5771, 0.423115, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_20.wav
50, 84.3989, 0.307542, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_50.wav
-60, -68.6139, 0.393732, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-60.wav
0, 15.9123, 0.684623, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_0.wav
40, 91.273, 0.616063, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_40.wav
30, 90.7638, 0.392752, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_30.wav
-50, 19.4767, 0.742409, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-50.wav
10, 96.1103, 0.520078, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_10.wav
-50, -45.9547, 0.418217, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-50.wav
80, 93.0552, 0.325171, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_80.wav
40, 0.127298, 0.727718, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_40.wav
70, 73.9604, 0.664055, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_70.wav
80, 89.2362, 0.433888, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_80.wav
40, 37.8076, 0.725759, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_40.wav
-60, -62.7581, 0.350637, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-60.wav
70, 91.273, 0.554358, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_70.wav
-80, -68.1047, 0.381978, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-80.wav
60, 75.9972, 0.558276, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_60.wav
70, 86.181, 0.605289, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_70.wav
30, 50.5375, 0.946131, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_30.wav
70, 96.3649, 0.266405, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_70.wav
-40, -0.127298, 0.597453, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-40.wav
-20, -24.5686, 0.460333, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-20.wav
50, 73.7058, 0.883448, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_50.wav
-30, -54.3564, 1, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-30.wav
20, 61.9943, 1, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_20.wav
-70, -70.396, 0.903036, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-70.wav
-40, -49.0099, 1, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-40.wav
-70, -75.7426, 0.391773, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-70.wav
50, 91.7822, 0.488737, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_50.wav
-40, 2.41867, 0.645446, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-40.wav
-10, 34.2433, 0.645446, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-10.wav
30, 67.3409, 0.580803, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_30.wav
-10, -2.92786, 0.602351, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-10.wav
-60, -73.7058, 0.332027, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-60.wav
-80, -70.6506, 0.46523, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-80.wav
-30, -24.8232, 0.662096, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-30.wav
-70, -73.7058, 0.507346, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-70.wav
20, 80.5799, 0.607248, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_20.wav
-50, -34.2433, 0.238002, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-50.wav
