# verdadeiro, estimado, distancia, estimulo, filtro
0, -2.28018, 0.00198216, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -2.28018, -0.00099108, Boris2026fev25ccos_contcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 31.2519, 0, Boris2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -33.9344, 0, Boris2026fev25ccos_contcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -51.3711, 0, Boris2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 25.082, 0, Boris2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -1.20715, -0.00099108, Boris2026fev25ccos_contcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -36.3487, 0, Boris2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -21.8629, -0.00099108, Boris2026fev25ccos_contcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -2.28018, -0.00099108, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -2.28018, 0, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 21.3264, 0, Boris2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -50.0298, 0.00198216, Boris2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, -14.0835, 0, Boris2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 37.9583, 0.00099108, Boris2026fev25ccos_contcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 55.1267, -0.00198216, Boris2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 36.8852, 0, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 87.0492, 0.00099108, Boris2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 89.1952, -0.00099108, Boris2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 59.1505, -0.00099108, Boris2026fev25ccos_contcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 38.763, 0.00099108, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 59.9553, -0.00198216, Boris2026fev25ccos_contcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -34.7392, 0.00099108, Boris2026fev25ccos_contcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
